timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-11,0.00006590,0.00006680,0.00006440,0.00006610,6844786.77000000,1547251199999,448.43967500,11316,3395550.89000000,222.64992512,0
2019-01-12,0.00006610,0.00006630,0.00006470,0.00006580,2977345.44000000,1547337599999,194.35423434,4881,1299756.40000000,84.95570412,0
2019-01-13,0.00006570,0.00006600,0.00006010,0.00006130,7599402.98000000,1547423999999,477.53222722,12222,3488537.32000000,218.91528934,0
2019-01-14,0.00006110,0.00006420,0.00006080,0.00006300,5797091.23000000,1547510399999,362.72689229,7888,2953568.63000000,185.06935671,0
2019-01-15,0.00006290,0.00006390,0.00006120,0.00006190,5091251.83000000,1547596799999,316.64153607,7864,2464892.67000000,153.51248506,0
2019-01-16,0.00006190,0.00006470,0.00006150,0.00006380,4947040.77000000,1547683199999,313.19212846,7072,2413961.32000000,152.87529860,0
2019-01-17,0.00006380,0.00006740,0.00006320,0.00006720,7926122.66000000,1547769599999,514.64911019,10596,4102820.80000000,266.95869515,0
2019-01-18,0.00006730,0.00006880,0.00006420,0.00006500,7855703.34000000,1547855999999,518.93105921,11087,3784266.38000000,250.55340206,0
2019-01-19,0.00006500,0.00006640,0.00006480,0.00006570,3672009.42000000,1547942399999,240.79484326,5573,1713454.72000000,112.39357760,0
2019-01-20,0.00006570,0.00006620,0.00006360,0.00006480,4378796.63000000,1548028799999,283.47055142,6500,1948759.62000000,126.26583386,0
2019-01-21,0.00006470,0.00006570,0.00006330,0.00006510,3731445.58000000,1548115199999,241.29056118,5350,2039617.54000000,131.96253644,0
2019-01-22,0.00006520,0.00006600,0.00006200,0.00006450,6172349.30000000,1548201599999,394.93084637,9567,2842772.14000000,181.99318994,0
2019-01-23,0.00006450,0.00006570,0.00006260,0.00006390,5129010.06000000,1548287999999,330.64501305,6707,2364109.04000000,152.46433748,0
2019-01-24,0.00006390,0.00006500,0.00006340,0.00006440,2419691.01000000,1548374399999,155.52685796,4450,1135660.80000000,73.04244008,0
2019-01-25,0.00006420,0.00006490,0.00006280,0.00006340,3384520.90000000,1548460799999,215.12290410,5182,1486394.50000000,94.44282543,0
2019-01-26,0.00006340,0.00006400,0.00006300,0.00006340,2310029.04000000,1548547199999,146.72814432,2979,982727.29000000,62.44222616,0
2019-01-27,0.00006340,0.00006380,0.00006070,0.00006190,4499045.79000000,1548633599999,279.58420622,6835,1992619.45000000,123.85832657,0
2019-01-28,0.00006190,0.00006220,0.00005760,0.00005960,6026929.85000000,1548719999999,358.44509112,11028,2754489.01000000,163.67133972,0
2019-01-29,0.00005960,0.00005970,0.00005700,0.00005820,5222922.12000000,1548806399999,303.88775154,7452,2461007.77000000,143.31177148,0
2019-01-30,0.00005820,0.00006050,0.00005760,0.00005890,6803248.31000000,1548892799999,400.91752205,9268,3416427.51000000,201.57348359,0
2019-01-31,0.00005880,0.00005950,0.00005270,0.00005470,12724939.04000000,1548979199999,708.67805782,16980,6335987.36000000,352.16707347,0
2019-02-01,0.00005470,0.00005620,0.00005350,0.00005530,5362544.89000000,1549065599999,294.96205533,7111,2789968.53000000,153.31599417,0
2019-02-02,0.00005520,0.00005590,0.00005430,0.00005470,3008469.18000000,1549151999999,165.42310524,4052,1567303.10000000,86.19739085,0
2019-02-03,0.00005480,0.00005500,0.00005380,0.00005400,2149600.62000000,1549238399999,117.12319991,3531,783320.00000000,42.72779881,0
2019-02-04,0.00005400,0.00005500,0.00005360,0.00005460,3611104.32000000,1549324799999,195.68902190,4552,1827480.44000000,99.05928137,0
2019-02-05,0.00005460,0.00005520,0.00005380,0.00005420,4070836.15000000,1549411199999,221.23349370,5404,1838187.67000000,99.94944922,0
2019-02-06,0.00005430,0.00005500,0.00005210,0.00005480,4841073.16000000,1549497599999,259.43216411,6831,2550442.16000000,136.84806537,0
2019-02-07,0.00005470,0.00006700,0.00005470,0.00006180,37522654.62000000,1549583999999,2317.02888395,49560,18300450.31000000,1129.14737360,0
2019-02-08,0.00006190,0.00006300,0.00005940,0.00006110,14342250.77000000,1549670399999,878.56678066,20029,6290784.90000000,385.97518181,0
2019-02-09,0.00006100,0.00006140,0.00005850,0.00006040,4699819.99000000,1549756799999,282.63283335,7719,2044181.45000000,123.09125740,0
2019-02-10,0.00006030,0.00006270,0.00005890,0.00006050,5715235.04000000,1549843199999,345.06228464,8878,2709710.48000000,163.77065253,0
2019-02-11,0.00006050,0.00006400,0.00005930,0.00006330,5552358.83000000,1549929599999,340.09882927,8683,2685103.94000000,164.61037593,0
2019-02-12,0.00006310,0.00006460,0.00006180,0.00006250,7095640.20000000,1550015999999,447.74972478,10785,3493989.46000000,220.84507539,0
2019-02-13,0.00006250,0.00006380,0.00005990,0.00006090,6234384.94000000,1550102399999,384.42122096,9748,2856608.26000000,176.12068365,0
2019-02-14,0.00006100,0.00006160,0.00005930,0.00006030,3402755.65000000,1550188799999,204.96534092,6075,1583466.15000000,95.51151958,0
2019-02-15,0.00006040,0.00006360,0.00005990,0.00006170,5155577.28000000,1550275199999,318.01864175,8721,2320939.20000000,143.07698814,0
2019-02-16,0.00006170,0.00006270,0.00005950,0.00006180,4454498.44000000,1550361599999,272.28267024,7455,2051439.50000000,125.93499407,0
2019-02-17,0.00006180,0.00006490,0.00006150,0.00006350,7457298.36000000,1550447999999,471.80325069,12750,3948128.73000000,249.61787911,0
2019-02-18,0.00006350,0.00006400,0.00006100,0.00006230,7370489.77000000,1550534399999,459.81496640,10829,3601187.15000000,224.77435152,0
2019-02-19,0.00006240,0.00006240,0.00005900,0.00006090,10437856.68000000,1550620799999,637.27570215,15755,4975351.76000000,304.25238657,0
2019-02-20,0.00006090,0.00006180,0.00005950,0.00006130,5868131.45000000,1550707199999,356.12656307,7941,2719747.57000000,165.21303479,0
2019-02-21,0.00006110,0.00006340,0.00006060,0.00006160,7086243.45000000,1550793599999,439.05791353,10559,3585758.24000000,222.39934937,0
2019-02-22,0.00006160,0.00006360,0.00006150,0.00006330,4167925.30000000,1550879999999,260.19644288,6016,2068438.86000000,129.23981078,0
2019-02-23,0.00006350,0.00006770,0.00006230,0.00006710,15341354.92000000,1550966399999,1003.53130435,21774,8033019.32000000,526.26008273,0
2019-02-24,0.00006720,0.00006950,0.00006200,0.00006230,17106406.84000000,1551052799999,1126.55555342,26204,7877130.09000000,520.29600885,0
2019-02-25,0.00006210,0.00006510,0.00006200,0.00006490,8488728.12000000,1551139199999,538.26532359,12586,4272452.43000000,271.39904940,0
2019-02-26,0.00006480,0.00007670,0.00006460,0.00007010,49371582.14000000,1551225599999,3528.26263289,59824,24344412.63000000,1741.07116782,0
2019-02-27,0.00007020,0.00007340,0.00006810,0.00007150,17989998.94000000,1551311999999,1278.19007285,25222,8957674.62000000,637.15724119,0
2019-02-28,0.00007150,0.00007840,0.00007020,0.00007550,22386206.89000000,1551398399999,1665.62081969,31910,11272435.89000000,839.86404935,0
2019-03-01,0.00007550,0.00008220,0.00007500,0.00007620,23574455.42000000,1551484799999,1842.53131184,36404,11495007.68000000,900.26568836,0
2019-03-02,0.00007620,0.00007620,0.00007220,0.00007310,10560034.73000000,1551571199999,779.99510943,17595,4328884.40000000,319.61708226,0
2019-03-03,0.00007310,0.00007750,0.00007290,0.00007350,9565605.37000000,1551657599999,719.77426138,16546,4587233.82000000,345.35852269,0
2019-03-04,0.00007350,0.00007390,0.00006930,0.00007200,9829451.90000000,1551743999999,699.18834957,13462,4334782.27000000,308.68986846,0
2019-03-05,0.00007200,0.00007650,0.00007010,0.00007400,9915203.89000000,1551830399999,729.03168837,13416,4728427.83000000,348.10816754,0
2019-03-06,0.00007390,0.00007440,0.00007220,0.00007280,6501760.52000000,1551916799999,475.45868728,8370,3203518.74000000,234.28445412,0
2019-03-07,0.00007280,0.00008650,0.00007230,0.00008290,28021711.77000000,1552003199999,2256.31957459,36190,14454269.90000000,1164.80446919,0
2019-03-08,0.00008280,0.00008960,0.00007940,0.00008290,31602819.24000000,1552089599999,2663.10751660,41767,15400520.95000000,1301.06289628,0
2019-03-09,0.00008290,0.00009680,0.00008140,0.00009650,41697787.23000000,1552175999999,3806.21720497,60192,22431337.67000000,2051.16252884,0
2019-03-10,0.00009640,0.00009900,0.00008630,0.00009030,27682735.64000000,1552262399999,2547.51032448,43586,13381822.39000000,1235.43232299,0
2019-03-11,0.00009040,0.00009110,0.00008160,0.00008440,16718626.59000000,1552348799999,1417.76311175,23862,7769903.26000000,659.61579124,0
2019-03-12,0.00008440,0.00009140,0.00008110,0.00008790,14650190.19000000,1552435199999,1277.99024534,22725,7356263.69000000,642.19540711,0
2019-03-13,0.00008790,0.00009150,0.00008460,0.00008530,11096142.76000000,1552521599999,964.46590642,17650,5155844.38000000,449.16019914,0
2019-03-14,0.00008510,0.00008660,0.00008200,0.00008510,10047546.22000000,1552607999999,846.89020366,16322,4899380.12000000,413.40388751,0
2019-03-15,0.00008510,0.00008850,0.00008340,0.00008650,9382926.53000000,1552694399999,807.24213492,16496,4644625.88000000,399.69494284,0
2019-03-16,0.00008650,0.00008780,0.00008310,0.00008480,6112123.01000000,1552780799999,518.70330735,11012,2926470.48000000,248.53284764,0
2019-03-17,0.00008460,0.00008480,0.00008080,0.00008320,5907601.24000000,1552867199999,488.04582224,10151,2918931.04000000,241.21099635,0
2019-03-18,0.00008320,0.00008460,0.00007920,0.00008200,9187620.05000000,1552953599999,753.17363523,16229,4631096.93000000,380.30604787,0
2019-03-19,0.00008200,0.00008690,0.00008180,0.00008570,12943144.99000000,1553039999999,1095.85689578,22605,6522691.09000000,552.60198802,0
2019-03-20,0.00008580,0.00008600,0.00008200,0.00008320,9116293.16000000,1553126399999,760.30363964,14187,3978413.65000000,332.06681726,0
2019-03-21,0.00008310,0.00008440,0.00007630,0.00007930,15500326.10000000,1553212799999,1248.09059661,22609,6625127.25000000,533.60396901,0
2019-03-22,0.00007940,0.00008160,0.00007860,0.00008010,7071420.06000000,1553299199999,565.42670537,9724,3404714.56000000,272.47932077,0
2019-03-23,0.00008010,0.00008200,0.00007900,0.00008110,6575732.49000000,1553385599999,529.08034711,9496,3154702.42000000,254.00461610,0
2019-03-24,0.00008110,0.00008860,0.00007930,0.00008470,19210827.39000000,1553471999999,1617.32824677,28579,9898154.55000000,834.56326903,0
2019-03-25,0.00008490,0.00008940,0.00007770,0.00008050,23333658.90000000,1553558399999,1928.29768631,34171,10159450.17000000,842.17047015,0
2019-03-26,0.00008050,0.00008120,0.00007690,0.00007880,10213760.99000000,1553644799999,803.85013343,13723,4356992.24000000,342.93693089,0
2019-03-27,0.00007880,0.00008280,0.00007870,0.00008140,8611811.99000000,1553731199999,699.63025213,14085,4215410.70000000,342.47382107,0
2019-03-28,0.00008130,0.00008170,0.00007930,0.00008070,5730332.62000000,1553817599999,460.83628185,8376,2738403.79000000,220.37202424,0
2019-03-29,0.00008070,0.00008170,0.00007870,0.00008140,7778918.59000000,1553903999999,624.06401050,9741,3944032.69000000,316.86657604,0
2019-03-30,0.00008150,0.00008440,0.00008020,0.00008220,12300491.64000000,1553990399999,1014.72220612,19534,6488480.62000000,536.06392097,0
2019-03-31,0.00008220,0.00008640,0.00008090,0.00008630,9148655.44000000,1554076799999,767.32294429,18107,4692071.13000000,394.04268320,0
2019-04-01,0.00008610,0.00008890,0.00008320,0.00008510,14590400.11000000,1554163199999,1249.33467794,27964,6912319.18000000,593.40670584,0
2019-04-02,0.00008510,0.00008610,0.00007310,0.00007960,16541716.05000000,1554249599999,1323.51892383,29193,7425210.50000000,594.86954447,0
2019-04-03,0.00007960,0.00009000,0.00007670,0.00008130,27607149.69000000,1554335999999,2321.00383902,51150,12968136.80000000,1094.61042715,0
2019-04-04,0.00008170,0.00008720,0.00007890,0.00008170,14460211.09000000,1554422399999,1195.55256421,32054,6340135.87000000,524.78770613,0
2019-04-05,0.00008180,0.00008700,0.00008170,0.00008640,10098721.51000000,1554508799999,847.43112146,22341,5104361.36000000,429.29627191,0
2019-04-06,0.00008640,0.00009130,0.00008360,0.00008760,19474172.26000000,1554595199999,1706.97501658,36218,9540054.60000000,837.64338502,0
2019-04-07,0.00008780,0.00009090,0.00008360,0.00008470,13319739.98000000,1554681599999,1161.71810083,24178,6093371.33000000,532.62795623,0
2019-04-08,0.00008460,0.00008510,0.00007980,0.00008100,12458616.10000000,1554767999999,1023.95444885,19274,5150983.34000000,424.00879030,0
2019-04-09,0.00008100,0.00008170,0.00007650,0.00007780,9048299.55000000,1554854399999,715.74482039,14526,3866508.03000000,306.35508862,0
2019-04-10,0.00007770,0.00008000,0.00007500,0.00007530,7688906.53000000,1554940799999,596.54861406,13292,3532048.69000000,274.62429756,0
2019-04-11,0.00007530,0.00007540,0.00006860,0.00007410,10508500.06000000,1555027199999,757.31814033,16586,4871111.07000000,350.77875914,0
2019-04-12,0.00007400,0.00007540,0.00007100,0.00007380,6466555.97000000,1555113599999,475.03818791,8924,2944993.75000000,216.46834205,0
2019-04-13,0.00007390,0.00007510,0.00007160,0.00007260,3273789.69000000,1555199999999,239.49307797,5065,1537507.72000000,112.69055830,0
2019-04-14,0.00007250,0.00007480,0.00007230,0.00007380,4371149.27000000,1555286399999,321.26082203,7036,2189244.03000000,161.06952012,0
2019-04-15,0.00007390,0.00007450,0.00006960,0.00007040,5645247.92000000,1555372799999,405.98194245,9455,2382026.97000000,171.32638758,0
2019-04-16,0.00007030,0.00007200,0.00006930,0.00007050,3978585.21000000,1555459199999,280.51546248,5558,2135101.10000000,150.57556544,0
2019-04-17,0.00007030,0.00007080,0.00006760,0.00006930,4719930.07000000,1555545599999,325.70825869,7428,1990643.41000000,137.50681143,0
2019-04-18,0.00006940,0.00007210,0.00006840,0.00007060,7476364.03000000,1555631999999,525.67125165,9501,3852978.38000000,270.98958108,0
2019-04-19,0.00007070,0.00007100,0.00006900,0.00006960,5010539.55000000,1555718399999,350.50491383,7416,2090016.22000000,146.35049147,0
2019-04-20,0.00006950,0.00007310,0.00006940,0.00007080,7287629.51000000,1555804799999,522.91863242,11713,3816592.39000000,274.11730314,0
2019-04-21,0.00007070,0.00007120,0.00006600,0.00006790,4197328.71000000,1555891199999,286.27080733,7466,1877658.96000000,127.98081150,0
2019-04-22,0.00006790,0.00007930,0.00006760,0.00007550,21785526.82000000,1555977599999,1630.27270434,37145,11319856.00000000,846.91366751,0
2019-04-23,0.00007530,0.00007900,0.00006860,0.00006870,14060847.45000000,1556063999999,1029.99112422,24090,5990159.40000000,440.52645485,0
2019-04-24,0.00006860,0.00007170,0.00006430,0.00007150,9155827.37000000,1556150399999,613.99859294,17669,4440821.85000000,298.60657262,0
2019-04-25,0.00007150,0.00007530,0.00006620,0.00006820,11415625.83000000,1556236799999,804.49349891,23871,5481800.50000000,387.98016905,0
2019-04-26,0.00006820,0.00006930,0.00006610,0.00006780,4682722.23000000,1556323199999,315.94839799,10033,2242819.85000000,151.56332384,0
2019-04-27,0.00006800,0.00006950,0.00006650,0.00006850,3332585.27000000,1556409599999,226.67409055,5945,1658031.83000000,112.99303313,0
2019-04-28,0.00006860,0.00006900,0.00006630,0.00006710,2300322.99000000,1556495999999,155.11332892,4946,1006740.78000000,67.90227629,0
2019-04-29,0.00006710,0.00006730,0.00006140,0.00006250,5351039.15000000,1556582399999,340.78896358,10405,2218654.26000000,140.99731446,0
2019-04-30,0.00006250,0.00006410,0.00006040,0.00006390,5874176.63000000,1556668799999,367.43052254,10823,2688742.07000000,168.65535806,0
2019-05-01,0.00006390,0.00006450,0.00006120,0.00006190,3533355.22000000,1556755199999,221.43656696,6846,1614460.81000000,101.31711259,0
2019-05-02,0.00006190,0.00006250,0.00006030,0.00006110,3179102.52000000,1556841599999,195.39114407,5819,1418737.58000000,87.36719422,0
2019-05-03,0.00006110,0.00006150,0.00005760,0.00005880,5088050.35000000,1556927999999,300.34104104,9671,2196499.71000000,129.93186907,0
2019-05-04,0.00005890,0.00006040,0.00005720,0.00005730,3570852.72000000,1557014399999,210.11968998,6667,1748106.98000000,103.04882165,0
2019-05-05,0.00005730,0.00005940,0.00005720,0.00005800,2093692.09000000,1557100799999,122.22750245,4102,1026455.14000000,59.99703764,0
2019-05-06,0.00005810,0.00006000,0.00005630,0.00005850,4074880.25000000,1557187199999,236.94880261,7830,1835749.64000000,107.01173202,0
2019-05-07,0.00005840,0.00005950,0.00005430,0.00005460,4467591.45000000,1557273599999,252.39163182,8755,1937447.73000000,109.42386685,0
2019-05-08,0.00005460,0.00005510,0.00005260,0.00005270,2555023.88000000,1557359999999,137.73666495,5184,1256764.29000000,67.86063772,0
2019-05-09,0.00005270,0.00005300,0.00004690,0.00004710,5481094.76000000,1557446399999,271.98187833,9143,2371332.00000000,117.73194378,0
2019-05-10,0.00004720,0.00005160,0.00004600,0.00005030,6721349.10000000,1557532799999,332.08955397,10334,3339872.97000000,165.03721244,0
2019-05-11,0.00005020,0.00005330,0.00004550,0.00004830,8883693.04000000,1557619199999,439.61068113,16405,3718824.50000000,184.29220711,0
2019-05-12,0.00004820,0.00004890,0.00004460,0.00004660,6576846.06000000,1557705599999,306.82921609,11555,3302480.45000000,154.11559391,0
2019-05-13,0.00004650,0.00004980,0.00004090,0.00004250,9253801.61000000,1557791999999,415.11290622,13902,4265056.84000000,191.24101841,0
2019-05-14,0.00004240,0.00004620,0.00004100,0.00004520,9866350.75000000,1557878399999,432.11733528,17333,4452473.74000000,194.75019846,0
2019-05-15,0.00004530,0.00005020,0.00004420,0.00004890,9554023.73000000,1557964799999,456.23347449,13711,4564382.88000000,217.56470492,0
2019-05-16,0.00004890,0.00005250,0.00004680,0.00004950,13961631.99000000,1558051199999,687.95440682,23698,6792754.90000000,334.96808808,0
2019-05-17,0.00004940,0.00005110,0.00004610,0.00005090,10186250.67000000,1558137599999,496.67057855,17422,5057586.81000000,247.06144432,0
2019-05-18,0.00005090,0.00005380,0.00004970,0.00005130,9082589.28000000,1558223999999,466.48166146,14831,4059252.52000000,208.78219750,0
2019-05-19,0.00005110,0.00005160,0.00004650,0.00004680,11109475.83000000,1558310399999,536.75580730,16497,5126056.03000000,247.85476920,0
2019-05-20,0.00004670,0.00004800,0.00004580,0.00004650,8706391.11000000,1558396799999,409.11065150,12879,4132965.39000000,194.44723543,0
2019-05-21,0.00004660,0.00005420,0.00004630,0.00005080,19838953.40000000,1558483199999,1001.07015890,24328,9539334.36000000,481.82858017,0
2019-05-22,0.00005080,0.00005290,0.00004830,0.00004900,15069081.16000000,1558569599999,757.18147582,21493,6790759.63000000,341.83125217,0
2019-05-23,0.00004900,0.00005020,0.00004640,0.00004870,13990716.03000000,1558655999999,677.95329464,17144,6768936.23000000,328.90009739,0
2019-05-24,0.00004880,0.00005010,0.00004620,0.00004860,9439416.93000000,1558742399999,455.51775035,13394,4444381.15000000,214.61038129,0
2019-05-25,0.00004850,0.00004850,0.00004620,0.00004700,4985517.54000000,1558828799999,234.68050862,7239,2367122.79000000,111.51651450,0
2019-05-26,0.00004700,0.00004730,0.00004280,0.00004390,8739889.99000000,1558915199999,397.62905455,12851,4146964.08000000,188.45963739,0
2019-05-27,0.00004380,0.00004600,0.00004320,0.00004480,8211240.62000000,1559001599999,364.17830066,13322,3524090.17000000,156.42025624,0
2019-05-28,0.00004480,0.00004700,0.00004370,0.00004590,12684195.15000000,1559087999999,573.58989694,16217,5665377.21000000,256.87735379,0
2019-05-29,0.00004590,0.00004850,0.00004440,0.00004720,12867739.68000000,1559174399999,599.78319005,17005,6107168.39000000,285.34818127,0
2019-05-30,0.00004710,0.00005150,0.00004570,0.00004680,22713618.43000000,1559260799999,1106.17367527,29795,10408496.84000000,507.84302198,0
2019-05-31,0.00004680,0.00004750,0.00004470,0.00004670,9679212.52000000,1559347199999,446.26784833,13057,4805549.88000000,221.80059234,0
2019-06-01,0.00004670,0.00004700,0.00004490,0.00004530,7920441.18000000,1559433599999,363.33879544,8382,3468235.04000000,159.28484557,0
2019-06-02,0.00004520,0.00005260,0.00004500,0.00004930,32360704.02000000,1559519999999,1607.30030916,37838,14802738.43000000,735.78771460,0
2019-06-03,0.00004930,0.00004950,0.00004680,0.00004750,17324393.82000000,1559606399999,828.55384121,17597,7753469.20000000,370.99798525,0
2019-06-04,0.00004750,0.00004900,0.00004630,0.00004690,12072145.16000000,1559692799999,575.62332142,14299,5414835.07000000,258.50716844,0
2019-06-05,0.00004690,0.00004760,0.00004580,0.00004620,10045666.06000000,1559779199999,468.81613039,9811,4458304.65000000,208.22677410,0
2019-06-06,0.00004620,0.00004760,0.00004610,0.00004700,6795711.80000000,1559865599999,317.38396275,7407,3219658.83000000,150.41841501,0
2019-06-07,0.00004700,0.00004900,0.00004670,0.00004750,8872176.12000000,1559951999999,424.21697221,8447,4267176.38000000,204.08002821,0
2019-06-08,0.00004750,0.00004860,0.00004720,0.00004760,6049246.77000000,1560038399999,289.39688171,6357,2941966.13000000,140.81662423,0
2019-06-09,0.00004760,0.00004770,0.00004550,0.00004620,6680394.77000000,1560124799999,311.96989604,6937,2982714.40000000,139.38725123,0
2019-06-10,0.00004620,0.00004810,0.00004600,0.00004740,8503601.92000000,1560211199999,401.30049650,9820,4227310.54000000,199.62537276,0
2019-06-11,0.00004740,0.00004840,0.00004680,0.00004790,8840555.06000000,1560297599999,419.55073187,7739,4205669.93000000,199.73307152,0
2019-06-12,0.00004780,0.00005040,0.00004760,0.00004870,15393103.19000000,1560383999999,752.84904805,18293,7436019.08000000,363.71050800,0
2019-06-13,0.00004870,0.00004900,0.00004600,0.00004670,9592570.96000000,1560470399999,458.10350932,12015,4150464.46000000,198.46323890,0
2019-06-14,0.00004670,0.00004750,0.00004210,0.00004290,15678812.64000000,1560556799999,693.30053187,20768,7046774.46000000,311.60423699,0
2019-06-15,0.00004280,0.00004400,0.00004140,0.00004230,8528851.53000000,1560643199999,364.09604117,10845,3935813.10000000,168.09960200,0
2019-06-16,0.00004240,0.00004250,0.00003940,0.00004090,11419386.50000000,1560729599999,464.51534603,15396,4765322.23000000,193.92100689,0
2019-06-17,0.00004090,0.00004110,0.00003810,0.00003890,9004398.21000000,1560815999999,357.66904830,12477,4012451.58000000,159.64134059,0
2019-06-18,0.00003880,0.00003960,0.00003840,0.00003940,5546898.40000000,1560902399999,216.08254996,7344,2620376.15000000,102.16658456,0
2019-06-19,0.00003930,0.00004040,0.00003830,0.00003860,7315915.21000000,1560988799999,287.93836704,7451,3367305.58000000,132.58455935,0
2019-06-20,0.00003860,0.00003910,0.00003530,0.00003560,8483174.00000000,1561075199999,314.65917801,10099,3519104.98000000,130.75084640,0
2019-06-21,0.00003570,0.00003610,0.00003250,0.00003250,10157681.02000000,1561161599999,348.60258077,12141,4518936.34000000,155.26218717,0
2019-06-22,0.00003260,0.00003320,0.00002940,0.00003240,14777365.30000000,1561247999999,465.17127455,16684,6619269.10000000,208.63091911,0
2019-06-23,0.00003240,0.00003330,0.00002950,0.00003100,10842285.44000000,1561334399999,344.96766057,11795,4995546.96000000,159.21565805,0
2019-06-24,0.00003100,0.00003220,0.00003070,0.00003100,7075649.84000000,1561420799999,221.84840684,8104,3337139.81000000,104.66424793,0
2019-06-25,0.00003100,0.00003160,0.00002810,0.00002830,13417142.37000000,1561507199999,399.54976695,14658,5180549.81000000,154.74485997,0
2019-06-26,0.00002820,0.00003080,0.00002520,0.00002650,32070100.05000000,1561593599999,898.63437224,35832,15165335.66000000,425.98450604,0
2019-06-27,0.00002650,0.00002840,0.00002600,0.00002720,14748980.74000000,1561679999999,399.70621995,21024,7134600.16000000,193.64978313,0
2019-06-28,0.00002730,0.00002780,0.00002540,0.00002550,9095799.86000000,1561766399999,241.37487871,11580,4321455.75000000,115.05768592,0
2019-06-29,0.00002550,0.00002810,0.00002540,0.00002800,9547427.12000000,1561852799999,256.16023661,11595,5024028.41000000,134.89590612,0
2019-06-30,0.00002800,0.00002840,0.00002670,0.00002820,7245108.44000000,1561939199999,200.23584398,9259,3552965.47000000,98.41859125,0
2019-07-01,0.00002820,0.00003020,0.00002800,0.00002950,11908642.87000000,1562025599999,346.31875509,14059,6170883.71000000,179.50968700,0
2019-07-02,0.00002950,0.00003020,0.00002740,0.00002800,9250709.68000000,1562111999999,268.06340728,10779,4251011.42000000,123.53482908,0
2019-07-03,0.00002800,0.00002800,0.00002530,0.00002570,12120413.93000000,1562198399999,322.40745785,11548,4776014.46000000,127.61000302,0
2019-07-04,0.00002560,0.00002770,0.00002540,0.00002740,9022972.31000000,1562284799999,237.95225616,10180,4435049.24000000,117.18277823,0
2019-07-05,0.00002740,0.00002880,0.00002670,0.00002760,7553389.06000000,1562371199999,209.12186661,7953,3424297.56000000,95.05613722,0
2019-07-06,0.00002750,0.00002850,0.00002650,0.00002780,4846763.36000000,1562457599999,132.63152320,5300,2322048.26000000,63.64467146,0
2019-07-07,0.00002770,0.00003250,0.00002750,0.00003100,19817443.37000000,1562543999999,603.39745818,19879,10494162.30000000,320.44092478,0
2019-07-08,0.00003110,0.00003390,0.00002670,0.00002710,35326097.89000000,1562630399999,1067.94651253,33126,15971350.23000000,483.98984793,0
2019-07-09,0.00002710,0.00002770,0.00002540,0.00002640,14758991.75000000,1562716799999,390.81434527,16810,6524635.37000000,172.92014824,0
2019-07-10,0.00002640,0.00002840,0.00002430,0.00002730,15819108.81000000,1562803199999,413.57478750,20457,7820964.48000000,205.23318992,0
2019-07-11,0.00002730,0.00002790,0.00002510,0.00002560,9700231.76000000,1562889599999,254.11467559,14613,4608125.40000000,120.56254674,0
2019-07-12,0.00002560,0.00002720,0.00002500,0.00002620,8729479.33000000,1562975999999,227.96495305,10314,3749538.86000000,97.92117546,0
2019-07-13,0.00002630,0.00002740,0.00002580,0.00002610,4833807.37000000,1563062399999,128.82222172,8174,2365880.13000000,63.16743251,0
2019-07-14,0.00002600,0.00003010,0.00002590,0.00002810,20679935.01000000,1563148799999,585.73361296,30398,10832921.99000000,306.68159874,0
2019-07-15,0.00002810,0.00002830,0.00002500,0.00002550,10532597.09000000,1563235199999,280.46314392,14946,4406096.79000000,118.17355682,0
2019-07-16,0.00002550,0.00002630,0.00002400,0.00002540,9297278.37000000,1563321599999,235.71274196,14322,4552423.86000000,115.57764797,0
2019-07-17,0.00002550,0.00002690,0.00002490,0.00002670,8074152.24000000,1563407999999,208.36364644,10159,3779578.23000000,97.81664878,0
2019-07-18,0.00002670,0.00002730,0.00002500,0.00002550,5732404.08000000,1563494399999,149.35126087,9276,2518541.60000000,65.67462881,0
2019-07-19,0.00002560,0.00002570,0.00002460,0.00002520,3586252.53000000,1563580799999,90.04291891,5382,1700702.64000000,42.78115951,0
2019-07-20,0.00002520,0.00002610,0.00002480,0.00002520,4956721.62000000,1563667199999,125.78500346,7027,2306037.47000000,58.74191575,0
2019-07-21,0.00002520,0.00002570,0.00002490,0.00002540,2608226.68000000,1563753599999,65.92183111,3557,1308835.30000000,33.12944299,0
2019-07-22,0.00002540,0.00002630,0.00002510,0.00002560,4104244.57000000,1563839999999,105.27283620,6011,2018020.84000000,51.85589803,0
2019-07-23,0.00002560,0.00002760,0.00002560,0.00002660,5945240.37000000,1563926399999,158.64344629,8280,2844239.73000000,75.96974798,0
2019-07-24,0.00002670,0.00002760,0.00002600,0.00002730,4056646.88000000,1564012799999,108.97572975,5645,1993273.29000000,53.62544946,0
2019-07-25,0.00002730,0.00002840,0.00002640,0.00002810,5899956.45000000,1564099199999,162.00432335,8685,2930407.30000000,80.58952331,0
2019-07-26,0.00002820,0.00002900,0.00002750,0.00002840,5184841.16000000,1564185599999,146.82147383,8292,2469640.44000000,69.97791971,0
2019-07-27,0.00002840,0.00002850,0.00002730,0.00002770,4284009.82000000,1564271999999,119.14735821,6402,2126435.29000000,59.17803230,0
